image,min_temp,max_temp,center_temp,point_temp,units
IMG_0091.bmp,20.9,30.9,21.7,23.38031496062992,C
IMG_0092.bmp,20.8,30.3,21.7,23.04409448818898,C
IMG_0093.bmp,20.2,30.9,21.7,22.601181102362204,C
IMG_0094.bmp,20.8,31.4,21.9,23.38740157480315,C
IMG_0095.bmp,20.5,30.9,21.9,23.366141732283463,C
IMG_0096.bmp,20.4,30.0,21.9,24.141732283464567,C
IMG_0097.bmp,20.4,31.2,21.5,23.588976377952754,C
IMG_0098.bmp,20.4,31.5,21.9,23.67755905511811,C
IMG_0099.bmp,20.2,31.0,21.9,23.729133858267716,C
IMG_0100.bmp,19.9,31.0,21.9,23.745669291338583,C
IMG_0101.bmp,20.4,30.5,21.9,23.978740157480313,C
IMG_0102.bmp,20.2,30.8,22.0,23.914173228346456,C
IMG_0103.bmp,20.2,30.7,21.9,23.83779527559055,C
IMG_0104.bmp,19.9,30.8,21.9,24.148425196850393,C
IMG_0105.bmp,19.9,30.2,21.7,23.833464566929134,C
IMG_0106.bmp,19.7,28.4,21.9,23.330708661417322,C
IMG_0107.bmp,19.8,30.8,21.7,24.21732283464567,C
IMG_0108.bmp,19.7,30.2,21.9,24.040551181102362,C
IMG_0109.bmp,19.9,30.4,22.0,24.488582677165354,C
IMG_0110.bmp,19.7,30.0,22.1,24.16062992125984,C
IMG_0111.bmp,19.7,30.2,21.7,24.329921259842518,C
IMG_0112.bmp,20.5,30.9,21.5,23.366141732283463,C
IMG_0113.bmp,19.8,28.4,20.2,22.17007874015748,C
IMG_0114.bmp,19.7,28.9,20.4,22.126771653543305,C
IMG_0115.bmp,19.8,28.6,20.7,22.121259842519684,C
IMG_0116.bmp,19.8,28.9,21.0,22.30787401574803,C
IMG_0117.bmp,19.7,28.9,20.8,22.488976377952756,C
IMG_0118.bmp,19.5,28.8,20.8,22.17283464566929,C
IMG_0119.bmp,19.7,29.8,20.9,22.60275590551181,C
IMG_0120.bmp,19.7,29.4,21.0,22.564173228346455,C
IMG_0121.bmp,19.4,29.7,20.9,22.7251968503937,C
IMG_0122.bmp,19.7,29.3,21.0,22.837007874015747,C
IMG_0123.bmp,19.5,29.4,20.9,22.501181102362203,C
IMG_0124.bmp,19.8,30.0,20.9,22.93228346456693,C
IMG_0125.bmp,19.7,30.2,21.0,23.00708661417323,C
IMG_0126.bmp,19.5,29.6,21.0,22.800393700787403,C
IMG_0127.bmp,19.7,29.0,21.1,22.812204724409447,C
IMG_0128.bmp,19.8,29.2,21.2,22.79763779527559,C
IMG_0129.bmp,19.7,29.0,21.2,22.812204724409447,C
IMG_0130.bmp,19.7,28.9,21.2,23.03228346456693,C
IMG_0131.bmp,19.5,29.0,21.1,22.978346456692915,C
IMG_0132.bmp,19.7,28.7,21.2,23.243307086614173,C
IMG_0133.bmp,20.2,27.3,21.0,22.156692913385825,C
IMG_0134.bmp,19.4,26.9,20.9,21.614566929133858,C
IMG_0135.bmp,19.7,28.7,20.8,22.322047244094488,C
IMG_0136.bmp,19.5,27.7,20.9,21.985826771653542,C
IMG_0137.bmp,19.7,30.0,20.9,22.335826771653544,C
IMG_0138.bmp,19.5,29.3,20.5,22.35511811023622,C
IMG_0139.bmp,19.5,30.0,20.6,22.43503937007874,C
IMG_0140.bmp,19.5,29.7,20.6,22.270866141732284,C
IMG_0141.bmp,19.4,27.5,20.6,21.98307086614173,C
IMG_0142.bmp,19.4,27.7,20.8,22.014173228346454,C
IMG_0143.bmp,19.5,29.0,20.8,22.34251968503937,C
IMG_0144.bmp,19.4,29.3,20.8,22.24527559055118,C
IMG_0145.bmp,19.5,29.0,20.9,22.41732283464567,C
IMG_0146.bmp,19.7,29.1,20.6,22.586614173228348,C
IMG_0147.bmp,19.5,29.3,20.7,22.50944881889764,C
IMG_0148.bmp,19.5,29.5,20.5,22.6496062992126,C
IMG_0149.bmp,19.5,29.2,20.8,22.516929133858266,C
IMG_0150.bmp,19.5,28.7,20.7,22.506299212598424,C
IMG_0151.bmp,19.4,26.9,20.8,22.293700787401573,C
IMG_0152.bmp,19.5,25.5,20.8,21.862204724409448,C
