image,min_temp,max_temp,center_temp,point_temp,units
IMG_0045.bmp,19.8,29.6,21.9,23.42677165354331,C
IMG_0046.bmp,18.5,28.9,20.4,21.366141732283463,C
IMG_0047.bmp,18.2,28.8,20.6,21.62204724409449,C
IMG_0048.bmp,18.5,28.5,20.6,21.374015748031496,C
IMG_0049.bmp,19.4,28.4,20.7,22.057480314960628,C
IMG_0050.bmp,19.4,28.7,20.9,22.29251968503937,C
IMG_0051.bmp,19.0,29.6,20.7,22.630708661417323,C
IMG_0052.bmp,18.9,29.7,20.7,22.684251968503936,C
IMG_0053.bmp,19.2,30.2,20.9,22.794488188976377,C
IMG_0054.bmp,19.4,29.7,20.9,22.441338582677165,C
IMG_0055.bmp,19.0,30.2,21.0,22.88031496062992,C
IMG_0056.bmp,19.0,30.7,20.8,23.375984251968504,C
IMG_0057.bmp,17.8,30.6,20.6,23.141732283464567,C
IMG_0058.bmp,18.1,30.7,21.1,22.961417322834645,C
IMG_0059.bmp,17.8,30.4,20.6,23.10787401574803,C
IMG_0060.bmp,17.9,30.5,20.9,23.207874015748033,C
IMG_0061.bmp,17.9,30.8,20.9,22.7248031496063,C
IMG_0062.bmp,18.2,30.7,21.1,22.72755905511811,C
IMG_0063.bmp,17.9,30.5,20.5,23.158267716535434,C
IMG_0064.bmp,17.5,30.6,21.1,23.482677165354332,C
IMG_0065.bmp,17.9,30.5,20.9,23.604724409448817,C
IMG_0066.bmp,17.9,30.7,21.1,23.796062992125982,C
IMG_0067.bmp,19.8,25.4,21.7,21.89448818897638,C
IMG_0068.bmp,18.9,29.7,20.5,21.366141732283463,C
IMG_0069.bmp,19.2,29.2,20.5,21.877165354330707,C
IMG_0070.bmp,18.2,29.9,20.7,22.02322834645669,C
IMG_0071.bmp,19.2,30.0,21.0,23.23937007874016,C
IMG_0072.bmp,19.2,30.1,21.3,23.448425196850394,C
IMG_0073.bmp,18.0,29.7,21.4,23.20511811023622,C
IMG_0074.bmp,17.8,29.6,21.5,24.211023622047247,C
IMG_0075.bmp,17.7,30.0,21.6,24.14055118110236,C
IMG_0076.bmp,17.7,29.7,21.7,24.1251968503937,C
IMG_0077.bmp,17.6,29.2,21.7,23.719685039370077,C
IMG_0078.bmp,18.3,28.7,22.0,23.58188976377953,C
IMG_0079.bmp,17.9,29.2,22.5,23.50551181102362,C
IMG_0080.bmp,18.6,29.5,22.1,24.650787401574803,C
IMG_0081.bmp,19.4,30.2,22.1,25.905511811023622,C
IMG_0082.bmp,18.5,30.5,21.9,27.003937007874015,C
IMG_0083.bmp,18.9,30.0,23.0,26.241732283464568,C
IMG_0084.bmp,18.6,29.3,22.9,25.04527559055118,C
IMG_0085.bmp,19.1,29.4,23.2,25.54763779527559,C
IMG_0086.bmp,18.7,28.8,23.1,24.58503937007874,C
IMG_0087.bmp,18.5,28.4,22.3,24.463385826771653,C
IMG_0088.bmp,18.1,29.4,22.0,24.951181102362206,C
IMG_0089.bmp,19.0,33.0,21.5,21.31496062992126,C
IMG_0090.bmp,19.4,29.3,20.1,21.66062992125984,C
IMG_0091.bmp,18.9,29.2,20.4,21.616929133858267,C
IMG_0092.bmp,17.7,28.3,20.5,21.038582677165355,C
IMG_0093.bmp,17.8,29.5,20.8,21.8996062992126,C
IMG_0094.bmp,17.9,29.9,21.1,22.766141732283465,C
IMG_0095.bmp,17.9,30.0,20.9,22.854330708661415,C
IMG_0096.bmp,17.7,29.9,21.2,22.791338582677163,C
IMG_0097.bmp,17.6,30.2,21.2,23.25511811023622,C
IMG_0098.bmp,17.5,30.1,21.2,23.006299212598428,C
IMG_0099.bmp,17.9,29.4,21.3,23.151968503937006,C
IMG_0100.bmp,18.0,29.8,21.5,24.45748031496063,C
IMG_0101.bmp,18.3,29.9,21.5,24.64803149606299,C
IMG_0102.bmp,17.5,30.4,21.5,24.203937007874014,C
IMG_0103.bmp,17.4,29.5,21.5,24.40275590551181,C
IMG_0104.bmp,17.4,29.7,21.4,24.954330708661416,C
IMG_0105.bmp,17.5,29.7,21.7,23.407874015748032,C
IMG_0106.bmp,17.5,29.7,21.7,23.696062992125984,C
IMG_0107.bmp,17.2,28.8,21.7,22.771653543307085,C
IMG_0108.bmp,17.9,28.5,21.7,23.0748031496063,C
IMG_0109.bmp,18.2,29.6,21.7,24.303937007874016,C
IMG_0110.bmp,19.7,23.4,21.5,21.156692913385825,C
IMG_0111.bmp,17.9,28.9,19.8,21.018110236220473,C
IMG_0112.bmp,18.0,28.5,20.4,20.64566929133858,C
IMG_0113.bmp,17.6,28.2,20.4,20.396062992125984,C
IMG_0114.bmp,17.5,27.0,20.5,20.155511811023622,C
IMG_0115.bmp,17.7,29.2,20.4,20.68818897637795,C
IMG_0116.bmp,18.5,29.3,20.5,21.476377952755907,C
IMG_0117.bmp,17.5,29.6,20.5,21.0251968503937,C
IMG_0118.bmp,17.4,29.7,20.6,21.2255905511811,C
IMG_0119.bmp,17.4,29.2,20.5,21.209448818897638,C
IMG_0120.bmp,17.9,29.0,20.5,21.396062992125984,C
IMG_0121.bmp,17.8,29.8,20.5,21.674015748031497,C
IMG_0122.bmp,17.7,29.7,20.6,21.81023622047244,C
IMG_0123.bmp,17.9,29.8,20.6,21.929133858267715,C
IMG_0124.bmp,17.6,29.4,20.6,21.595275590551182,C
IMG_0125.bmp,17.5,28.5,20.7,20.87795275590551,C
IMG_0126.bmp,18.7,28.4,20.7,22.060629921259842,C
IMG_0127.bmp,18.0,29.4,20.9,22.62283464566929,C
IMG_0128.bmp,19.2,29.5,20.7,22.971259842519686,C
IMG_0129.bmp,18.4,29.6,20.9,23.029921259842517,C
IMG_0130.bmp,18.3,28.4,20.7,21.998031496062993,C
IMG_0131.bmp,18.4,28.1,20.7,22.180708661417324,C
IMG_0132.bmp,20.4,23.1,21.7,21.516141732283465,C
IMG_0133.bmp,19.2,28.4,20.0,21.22834645669291,C
IMG_0134.bmp,17.9,28.9,20.2,20.801574803149606,C
IMG_0135.bmp,17.4,27.0,20.5,20.196850393700785,C
IMG_0136.bmp,17.6,27.4,20.4,20.416535433070866,C
IMG_0137.bmp,17.7,28.9,20.6,21.183464566929132,C
IMG_0138.bmp,17.8,27.9,20.5,21.17992125984252,C
IMG_0139.bmp,17.3,28.6,20.6,21.303937007874016,C
IMG_0140.bmp,18.3,29.3,20.7,22.58740157480315,C
IMG_0141.bmp,17.9,29.2,20.8,22.393307086614172,C
IMG_0142.bmp,17.9,29.5,21.2,23.19763779527559,C
IMG_0143.bmp,17.7,28.5,20.8,21.994488188976376,C
IMG_0144.bmp,17.9,29.3,20.7,22.792125984251967,C
IMG_0145.bmp,18.3,29.0,21.0,22.891732283464567,C
IMG_0146.bmp,18.0,27.5,20.9,22.488188976377952,C
IMG_0147.bmp,17.5,29.2,20.9,23.303937007874016,C
IMG_0148.bmp,17.6,29.4,21.1,23.128346456692913,C
IMG_0149.bmp,17.9,29.7,20.9,23.56771653543307,C
IMG_0150.bmp,17.8,29.0,21.2,22.870866141732282,C
IMG_0151.bmp,17.9,29.4,21.5,23.197244094488187,C
IMG_0152.bmp,17.6,26.9,21.2,21.993700787401576,C
IMG_0153.bmp,19.5,25.7,21.5,21.89212598425197,C
IMG_0154.bmp,17.9,28.4,20.1,20.29763779527559,C
IMG_0155.bmp,18.9,27.0,19.9,21.227952755905513,C
IMG_0156.bmp,18.6,28.4,20.2,21.33937007874016,C
IMG_0157.bmp,17.8,27.0,20.5,20.552755905511813,C
IMG_0158.bmp,17.5,28.7,20.4,21.15984251968504,C
IMG_0159.bmp,17.3,27.9,20.7,20.596850393700787,C
IMG_0160.bmp,17.9,26.6,20.5,20.708661417322833,C
IMG_0161.bmp,17.4,27.5,20.5,20.620866141732282,C
IMG_0162.bmp,17.4,26.1,20.7,20.551181102362204,C
IMG_0163.bmp,18.9,27.7,20.7,21.84488188976378,C
IMG_0164.bmp,18.9,26.5,20.6,21.473228346456693,C
IMG_0165.bmp,19.0,27.2,20.5,21.905511811023622,C
IMG_0166.bmp,19.1,27.5,20.7,22.14251968503937,C
IMG_0167.bmp,19.1,27.8,20.8,22.31968503937008,C
IMG_0168.bmp,19.0,28.0,20.7,22.437007874015748,C
IMG_0169.bmp,19.2,28.5,20.8,22.60511811023622,C
IMG_0170.bmp,19.0,28.7,20.7,22.513385826771653,C
IMG_0171.bmp,19.0,29.2,20.9,22.654330708661416,C
IMG_0172.bmp,18.4,28.3,20.8,21.946850393700785,C
IMG_0173.bmp,18.9,28.5,20.9,22.339370078740156,C
IMG_0174.bmp,19.7,21.9,21.5,20.635433070866142,C
IMG_0175.bmp,18.9,26.4,20.2,20.789763779527558,C
IMG_0176.bmp,18.9,25.7,20.2,20.8007874015748,C
IMG_0177.bmp,18.9,26.7,20.2,20.988188976377952,C
IMG_0178.bmp,18.5,25.8,20.2,20.598031496062994,C
IMG_0179.bmp,18.9,26.7,20.2,21.141732283464567,C
IMG_0180.bmp,19.2,26.1,20.2,21.155905511811024,C
IMG_0181.bmp,19.2,26.9,20.5,21.59488188976378,C
IMG_0182.bmp,18.9,27.5,20.2,21.540944881889764,C
IMG_0183.bmp,18.5,26.0,20.4,20.80314960629921,C
IMG_0184.bmp,18.6,25.8,20.2,20.725984251968505,C
IMG_0185.bmp,18.9,27.2,20.2,21.383464566929135,C
IMG_0186.bmp,18.4,25.7,20.2,20.584251968503935,C
IMG_0187.bmp,18.9,26.6,20.1,21.29488188976378,C
IMG_0188.bmp,17.9,25.9,20.2,20.293700787401573,C
IMG_0189.bmp,18.2,26.1,20.2,20.59488188976378,C
IMG_0190.bmp,18.9,26.2,20.2,21.22795275590551,C
IMG_0191.bmp,18.9,24.4,20.2,20.697244094488187,C
IMG_0192.bmp,18.9,25.7,20.4,21.255905511811022,C
IMG_0193.bmp,19.0,25.7,20.2,21.11023622047244,C
IMG_0194.bmp,18.7,25.8,20.4,20.768503937007875,C
IMG_0195.bmp,17.9,25.6,20.1,20.143307086614172,C
IMG_0196.bmp,22.5,29.7,24.2,25.731496062992125,C
IMG_0197.bmp,21.9,30.1,23.2,24.80551181102362,C
IMG_0198.bmp,21.9,31.0,23.5,26.808267716535433,C
IMG_0199.bmp,21.9,31.3,23.1,28.043307086614174,C
IMG_0200.bmp,21.9,31.3,23.8,28.783464566929133,C
IMG_0201.bmp,21.9,31.9,23.5,28.90787401574803,C
IMG_0202.bmp,21.7,31.5,23.5,28.683464566929132,C
IMG_0203.bmp,21.5,31.9,24.1,29.156692913385825,C
IMG_0204.bmp,21.5,31.9,24.2,29.443307086614173,C
IMG_0205.bmp,21.3,31.5,25.0,28.126771653543308,C
IMG_0206.bmp,21.2,31.5,24.4,28.13425196850394,C
IMG_0207.bmp,21.2,30.9,24.1,28.035826771653543,C
IMG_0208.bmp,21.2,31.8,23.9,29.838582677165356,C
IMG_0209.bmp,21.1,31.5,23.5,29.1251968503937,C
IMG_0210.bmp,20.9,31.2,24.0,28.888582677165353,C
IMG_0211.bmp,20.9,31.0,23.9,28.614173228346456,C
IMG_0212.bmp,20.7,31.2,24.0,28.885039370078736,C
IMG_0213.bmp,21.1,31.4,23.6,29.04803149606299,C
IMG_0214.bmp,20.9,31.4,24.0,29.209055118110236,C
IMG_0215.bmp,21.0,31.4,23.9,28.411023622047242,C
IMG_0216.bmp,20.6,30.8,25.2,28.511023622047244,C
IMG_0217.bmp,21.0,31.4,24.4,27.796850393700787,C
IMG_0218.bmp,21.1,29.3,23.1,24.23149606299213,C
IMG_0219.bmp,20.9,29.4,21.9,23.811417322834643,C
IMG_0220.bmp,20.8,29.9,22.0,24.167716535433073,C
IMG_0221.bmp,20.9,30.9,22.1,25.23070866141732,C
IMG_0222.bmp,20.7,29.4,22.1,24.741732283464565,C
IMG_0223.bmp,20.8,30.6,22.1,26.008661417322834,C
IMG_0224.bmp,21.0,32.3,22.3,26.65,C
IMG_0225.bmp,20.9,32.0,22.3,26.843307086614175,C
IMG_0226.bmp,20.9,31.5,22.7,26.533858267716536,C
IMG_0227.bmp,20.8,30.9,22.1,26.366929133858267,C
IMG_0228.bmp,20.7,30.6,22.4,26.429527559055117,C
IMG_0229.bmp,20.8,31.2,22.5,26.573228346456695,C
IMG_0230.bmp,20.9,31.4,23.1,27.47283464566929,C
IMG_0231.bmp,20.8,31.4,22.9,26.76771653543307,C
IMG_0232.bmp,21.0,31.7,22.9,27.74015748031496,C
IMG_0233.bmp,20.7,31.4,22.5,27.313779527559056,C
IMG_0234.bmp,20.8,31.4,22.5,28.39527559055118,C
IMG_0235.bmp,20.7,31.4,22.4,27.187401574803147,C
IMG_0236.bmp,20.6,30.9,22.3,26.64212598425197,C
IMG_0237.bmp,20.6,31.4,22.3,27.700787401574804,C
IMG_0238.bmp,20.8,30.8,21.7,27.296062992125982,C
IMG_0239.bmp,20.7,31.0,21.5,26.377165354330707,C
